population,city,country,latitude,longitude,original_name,the_geom,cartodb_id,created_at,updated_at
142497,Saïda,Algeria,34.841201,0.148431,سعيدة,0101000020E6100000B1355B79C9FFC23F662E7079AC6B4140,2897,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142494,Hazaribag,India,23.996621,85.369107,,0101000020E6100000616EF7729F575540BF81C98D22FF3740,2898,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142483,Piedecuesta,Colombia,6.9825,-73.15348,,0101000020E6100000C425C79DD24952C0AE47E17A14EE1B40,2899,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142357,Clarksville,USA,36.5664,-87.3452,,0101000020E610000012A5BDC117D655C02A3A92CB7F484240,2900,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142283,Blackpool,United Kingdom,53.817505,-3.035675,,0101000020E6100000454772F90F4908C082A8FB00A4E84A40,2901,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142280,Bhimavaram,India,16.544893,81.521241,,0101000020E6100000661536035C615440BFD18E1B7E8B3040,2902,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142205,Nîmes,France,43.836699,4.360054,,0101000020E61000000A2DEBFEB170114047CCECF318EB4540,2903,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142124,Cairns,Australia,-16.920334,145.77086,,0101000020E61000006D3997E2AA38624099654F029BEB30C0,2904,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142073,Pouso Alegre,Brazil,-22.292491,-45.908226,,0101000020E61000003EB0E3BF40F446C0D45FAFB0E04A36C0,2905,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142047,Kayes,Mali,"14,457","-11,433",,0101000020E610000004560E2DB2DD26C0448B6CE7FBE92C40,2906,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
142000,Asaba,Nigeria,"6,200","6,715",,0101000020E61000005C8FC2F528DC1A40CDCCCCCCCCCC1840,2907,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141975,Rybnik,Poland,50.102174,18.546285,,0101000020E61000009D4B7155D98B32403140A209140D4940,2908,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141893,Novomoskovsk (Tulskaya oblast),Russia,54.010903,38.296306,,0101000020E6100000E6CDE15AED254340D236FE4465014B40,2909,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141877,Reggio Emilia,Italy,44.698993,10.629686,,0101000020E6100000847F1134664225400491459A78594640,2910,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141767,Kelowna,Canada,49.887952,-119.496011,,0101000020E610000033DDEBA4BEDF5DC07A354069A8F14840,2911,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141766,Segou,Mali,"13,437","-6,276",,0101000020E6100000B4C876BE9F1A19C039B4C876BEDF2A40,2912,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141742,Chirchik,Uzbekistan,41.466667,69.583333,,0101000020E61000005D6BEF5355655140AC8F87BEBBBB4440,2913,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141708,Ōme,Japan,35.790284,139.258393,青梅市,0101000020E61000007E9065C144686140AA46AF0628E54140,2914,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141703,Jaú,Brazil,-22.29379,-48.550623,,0101000020E610000074B680D07A4648C050E449D2354B36C0,2915,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141630,Ngandajika,Democratic Republic of the Congo,-6.73,23.95,,0101000020E61000003333333333F33740EC51B81E85EB1AC0,2916,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141627,Zamora,Mexico,19.566519,-101.706829,,0101000020E610000052B7B3AF3C6D59C00890A16307913340,2917,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141468,Mandsaur,India,24.076836,75.069295,,0101000020E6100000AFB14B546FC45240CC272B86AB133840,2918,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141439,Tekirdağ,Turkey,40.978092,27.511674,,0101000020E6100000A8363811FD823B40573D601E327D4440,2919,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141438,Aix-en-Provence,France,43.529742,5.447427,,0101000020E6100000BB63B14D2ACA1540A8A8FA95CEC34540,2920,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141392,Caguas,Puerto Rico,18.2388,-66.035249,,0101000020E6100000DE8D0585418250C0E9482EFF213D3240,2921,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141343,Jijiga,Ethiopia,9.35,42.8,,0101000020E610000066666666666645403333333333B32240,2922,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141341,Ordu,Turkey,40.986166,37.879721,,0101000020E61000005E4D9EB29AF04240AC36FFAF3A7E4440,2923,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141303,Brest,France,48.390394,-4.486076,,0101000020E6100000637B2DE8BDF111C0FE463B6EF8314840,2924,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141291,Kopeysk,Russia,55.1,61.616667,,0101000020E6100000DFC2BAF1EECE4E40CDCCCCCCCC8C4B40,2925,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141222,Al-Wakrah,Qatar,25.176816,51.604843,,0101000020E6100000761BD47E6BCD4940D76839D0432D3940,2926,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
141143,Taldykorgan,Kazakhstan,45.017711,78.380442,,0101000020E61000009701672959985340C5E3A25A44824640,2927,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140896,Córdoba,Mexico,19.173773,-96.134224,,0101000020E6100000A7954220970858C085ED27637C2C3340,2928,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140892,Bilbais,Egypt,30.415838,31.562118,بلبيس,0101000020E6100000317E1AF7E68F3F401E6FF25B746A3E40,2929,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140847,Subotica,Serbia,46.100547,19.665059,,0101000020E610000014E97E4E41AA3340FF5A5EB9DE0C4740,2930,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140816,Kuwana,Japan,35.066332,136.685764,桑名市,0101000020E6100000C61858C7F1156140D25625917D884140,2931,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140741,San Fernando del Valle de Catamarca,Argentina,-28.468991,-65.778972,,0101000020E6100000FB1F60ADDA7150C04B1E4FCB0F783CC0,2932,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140740,Sagay,Philippines,10.878345,123.408176,,0101000020E6100000C6C03A8E1FDA5E40D235936FB6C12540,2933,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140680,Machiques,Venezuela,10.060533,-72.55006,,0101000020E61000009EB5DB2E342352C054A86E2EFE1E2440,2934,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140628,Sherbrooke,Canada,45.400993,-71.882429,,0101000020E6100000B0027CB779F851C0647616BD53B34640,2935,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140567,Teófilo Otoni,Brazil,-17.878391,-41.506347,,0101000020E6100000BFB67EFACFC044C0CA198A3BDEE031C0,2936,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140540,Surigao City,Philippines,9.757131,125.513767,,0101000020E6100000E6B0FB8EE1605F405793A7ACA6832340,2937,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140474,Shahrud,Iran,36.418056,54.976389,شاهرود,0101000020E61000004A969350FA7C4B40C3F2E7DB82354240,2938,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140454,Uppsala,Sweden,59.858564,17.638927,,0101000020E6100000098849B890A33140F0C2D66CE5ED4D40,2939,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140430,Arnhem,Netherlands,51.985103,5.89873,,0101000020E61000007FBC57AD4C9817408318E8DA17FE4940,2940,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140430,PORT LOUIS,Mauritius,-20.166667,57.516667,,0101000020E610000012F6ED2422C24C408B5242B0AA2A34C0,2941,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140357,Heraklion,Greece,35.338735,25.144213,,0101000020E610000076A8A624EB2439405A8121AB5BAB4140,2942,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140276,Regensburg,Germany,49.0195333,12.0974869,,0101000020E6100000AC938ECDE93128406B57321180824840,2943,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140252,Pinar del Río,Cuba,22.412222,-83.671944,,0101000020E6100000942F682101EB54C014B1886187693640,2944,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140140,Tongyeong,Republic of Korea,34.854423,128.433182,통영시/統營市,0101000020E6100000E8667FA0DC0D6040A0F99CBB5D6D4140,2945,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140100,Newport,United Kingdom,51.584151,-2.997664,,0101000020E61000001F2C634337FB07C07D76C075C5CA4940,2946,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
140097,Tsuruoka,Japan,38.739782,139.835757,鶴岡市,0101000020E6100000E6CC7685BE7A6140B115342DB15E4340,2947,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139969,Orange,USA,33.8048,-117.8249,,0101000020E61000001B9E5E29CB745DC010E9B7AF03E74040,2949,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139887,El Tocuyo,Venezuela,9.782222,-69.793056,,0101000020E610000062F9F36DC17251C0666CE8667F902340,2950,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139860,Clermont-Ferrand,France,45.777222,3.087025,,0101000020E6100000A779C7293AB20840A9DDAF027CE34640,2951,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139791,San Juan de Los Morros,Venezuela,9.91267,-67.361459,,0101000020E610000012F6ED2422D750C0A514747B49D32340,2952,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139743,Rijeka,Croatia,45.327063,14.442176,,0101000020E6100000F62686E464E22C40A75D4C33DDA94640,2953,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139738,Saqez,Iran,36.226705,46.288932,سقز,0101000020E61000004A6249B9FB2447407B6B60AB041D4240,2954,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139731,Pasadena,USA,34.1606,-118.1396,,0101000020E610000062A1D634EF885DC06ADE718A8E144140,2955,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139721,Ibarra,Ecuador,0.362678,-78.130667,,0101000020E6100000A7EA1ED95C8853C0D3A23EC91D36D73F,2956,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139587,Dahuk,Iraq,36.866667,43,دهوك,0101000020E61000000000000000804540DFC2BAF1EE6E4240,2957,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139509,Livingstone,Zambia,-17.851979,25.828515,,0101000020E6100000D53E1D8F19D43940F8E0B54B1BDA31C0,2958,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139403,Bolton,United Kingdom,53.576865,-2.428219,,0101000020E6100000E3344415FE6C03C0809A5AB6D6C94A40,2959,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139154,Baia Mare,Romania,47.666667,23.583333,,0101000020E610000075ADBD4F559537404529215855D54740,2960,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139150,Limoges,France,45.833619,1.261105,,0101000020E61000003D27BD6F7C2DF43F80290307B4EA4640,2961,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139103,Anaco,Venezuela,9.42923,-64.46742,,0101000020E6100000C45F9335EA1D50C096ECD808C4DB2240,2962,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
139068,Birgunj,Nepal,27,84.866667,,0101000020E61000007061DD78773755400000000000003B40,2963,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138981,Fullerton,USA,33.8857,-117.928,,0101000020E610000008AC1C5A647B5DC09A081B9E5EF14040,2964,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138878,San Juan del Río,Mexico,20.393581,-99.994206,,0101000020E61000002BDF3312A1FF58C0B55373B9C1643440,2965,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138865,Tuguegarao,Philippines,17.613181,121.727021,,0101000020E610000055A01683876E5E405187156EF99C3140,2966,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138814,Zheleznodorozhny,Russia,55.75,38.016667,,0101000020E610000012F6ED24220243400000000000E04B40,2967,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138793,Edirne,Turkey,41.666667,26.566667,,0101000020E6100000F1B8A81611913A404529215855D54440,2968,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138718,Ipswich,United Kingdom,52.056736,1.14822,,0101000020E610000057CF49EF1B5FF23FC040102043074A40,2969,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138697,Valdivia,Chile,-39.819586,-73.24521,,0101000020E6100000BDA94885B14F52C03621AD31E8E843C0,2970,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138661,Dibrugarh,India,27.472833,94.911962,,0101000020E6100000774CDD955DBA574036785F950B793B40,2971,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138650,Breda,Netherlands,51.58307,4.77695,,0101000020E61000004182E2C7981B1340ADA3AA09A2CA4940,2972,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138649,Marvadsht,Iran,29.915107,52.839638,مرودشت,0101000020E61000004B3D0B42796B4A403657CD7344EA3D40,2973,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138609,Urgench,Uzbekistan,41.55,60.633333,,0101000020E6100000213D450E11514E406666666666C64440,2974,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138553,Kolar,India,13.135745,78.132561,,0101000020E610000067EE21E17B885340E8305F5E80452A40,2975,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138516,Musashino,Japan,35.712538,139.578772,武蔵野市,0101000020E6100000E57ADB4C857261402194F77134DB4140,2976,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138272,Stara Zagora,Bulgaria,42.425777,25.634464,,0101000020E6100000467D923B6CA23940CA3159DC7F364540,2977,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138241,Telford,United Kingdom,52.678419,-2.445258,,0101000020E61000004A42226DE38F03C015FE0C6FD6564A40,2978,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138188,Salerno,Italy,40.682441,14.768096,,0101000020E6100000786000E143892D408A39083A5A574440,2979,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138082,Navoi,Uzbekistan,40.084444,65.379167,,0101000020E61000003C2EAA4544585040F52B9D0FCF0A4440,2980,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
138036,Bankura,India,23.232415,87.078604,,0101000020E61000006D5512D907C555408F19A88C7F3B3740,2981,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137923,Tarapoto,Peru,-6.482478,-76.372689,,0101000020E61000000DA5F622DA1753C070287CB60EEE19C0,2982,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137899,Botucatu,Brazil,-22.939278,-48.468529,,0101000020E6100000211D1EC2F83B48C030DAE38574F036C0,2983,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137881,San Juan de la Maguana,Dominican Republic,18.81,-71.23,,0101000020E61000001F85EB51B8CE51C08FC2F5285CCF3240,2984,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137835,Brahmanbaria,Bangladesh,23.964142,91.118303566,ব্রাহ্মনবাড়ীয়া,0101000020E610000017BE1E4992C7564035B39602D2F63740,2985,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137815,La Ceiba,Honduras,15.766667,-86.833333,,0101000020E61000005D6BEF5355B555C049D8B79388882F40,2986,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137750,Sapucaia do Sul,Brazil,-29.826685,-51.148909,,0101000020E6100000408A3A730F9349C00118CFA0A1D33DC0,2987,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137737,Nyeri,Kenya,-0.47,36.98,,0101000020E61000003D0AD7A3707D424014AE47E17A14DEBF,2988,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137735,Mandya,India,12.52,76.9,,0101000020E61000009A999999993953400AD7A3703D0A2940,2989,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137722,Zabol,Iran,31.028611,61.501111,زابل,0101000020E61000003B55BE6724C04E404D4EED0C53073F40,2990,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137704,Marsa Matruh,Egypt,31.354345,27.237316,مرسى مطروح,0101000020E61000004AD1CABDC03C3B4049809A5AB65A3F40,2991,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137662,Kon Tum,Vietnam,14.34974,108.000461,,0101000020E61000001AFB928D07005B40C2340C1F11B32C40,2992,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137505,York,United Kingdom,53.959965,-1.087298,,0101000020E61000006E1970969265F1BFFE261422E0FA4A40,2993,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137475,Inazawa,Japan,35.252374,136.821217,稲沢市,0101000020E61000006ABDDF68471A61402C2E8ECA4DA04140,2994,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137472,Peristeri,Greece,38.010972,23.688744,,0101000020E6100000F450DB8651B03740FB95CE8767014340,2995,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137383,Colima,Mexico,18.917626,-103.879262,,0101000020E610000065A71FD445F859C094F59B89E9EA3240,2996,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137317,Jecheon,Republic of Korea,37.132582,128.190948,제천시/堤川市,0101000020E610000092E7FA3E1C066040E6046D72F8904240,2997,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137164,Ōsaki,Japan,38.580995,140.967979,大崎市,0101000020E6100000E08618AFF99E6140DC114E0B5E4A4340,2998,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137147,Killeen,USA,31.0777,-97.732,,0101000020E6100000022B8716D96E58C032E6AE25E4133F40,2999,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137068,Dehri-on-Sone,India,24.927735,84.190984,,0101000020E6100000CB83F414390C5540C45A7C0A80ED3840,3000,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137054,Villa Alemana,Chile,-33.047638,-71.37341,,0101000020E6100000F67F0EF3E5D751C0FF058200198640C0,3001,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
137000,Ede,Nigeria,"7,736","4,436",,0101000020E61000005839B4C876BE11408B6CE7FBA9F11E40,3002,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136940,West Bromwich,United Kingdom,52.517664,-1.995159,,0101000020E6100000FB1EF5D72BECFFBF85285FD042424A40,3003,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136920,Apeldoorn,Netherlands,52.211157,5.969923,,0101000020E6100000868DB27E33E1174026A94C31071B4A40,3004,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136913,Bandundu,Democratic Republic of the Congo,-3.32,17.38,,0101000020E6100000E17A14AE476131408FC2F5285C8F0AC0,3005,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136851,Badajoz,Spain,38.87945,-6.970654,,0101000020E610000024ED461FF3E11BC0CD3B4ED191704340,3006,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136799,Tawau,Malaysia,4.244651,117.891186,,0101000020E6100000CC29013109795D401BBCAFCA85FA1040,3007,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136791,Frisco,USA,33.151,-96.8193,,0101000020E6100000386744696F3458C017D9CEF753934040,3008,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136699,Hampton,USA,37.048,-76.2971,,0101000020E610000010E9B7AF031353C0A01A2FDD24864240,3009,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136639,McAllen,USA,26.2185,-98.2461,,0101000020E6100000EBE2361AC08F58C00E2DB29DEF373A40,3010,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136635,Puno,Peru,-15.234875,-70.050314,,0101000020E6100000FB213658388351C0C74B378941782EC0,3011,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136595,Tokat,Turkey,40.306271,36.56332,,0101000020E61000006397A8DE1A4842404B5B5CE333274440,3012,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136412,Bintulu,Malaysia,3.171322,113.041907,,0101000020E61000004D9EB29AAE425C40B8AE9811DE5E0940,3013,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136302,Manokwari,Indonesia,-0.861453,134.062042,,0101000020E61000004F1F813FFCC160409850C1E10591EBBF,3014,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136292,Peterborough,United Kingdom,52.569498,-0.24053,,0101000020E61000000B7BDAE1AFC9CEBF97917A4FE5484A40,3015,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136263,Koufa,Iraq,32.033333,44.4,الكوفة,0101000020E610000033333333333346405470784144044040,3016,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136236,Cádiz,Spain,36.527061,-6.288596,,0101000020E61000009206B7B5852719C0A0FF1EBC76434240,3017,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136142,Kislovodsk,Russia,43.916667,42.716667,,0101000020E6100000AC8F87BEBB5B45404529215855F54540,3018,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136091,Isidro Casanova,Argentina,-34.708466,-58.585868,,0101000020E6100000EFE2FDB8FD4A4DC0FA298E03AF5A41C0,3019,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136086,Kamina,Democratic Republic of the Congo,-8.74,25,,0101000020E610000000000000000039407B14AE47E17A21C0,3020,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136082,Stockport,United Kingdom,53.410632,-2.157533,,0101000020E61000007E5358A9A04201C07558E1968FB44A40,3021,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
136057,Garanhuns,Brazil,-8.883246,-36.495776,,0101000020E610000023128596753F42C048A5D8D138C421C0,3022,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
135895,Atibaia,Brazil,-23.230072,-46.665706,,0101000020E61000002060ADDA355547C0AEB9A3FFE53A37C0,3023,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
135813,Comodoro Rivadavia,Argentina,-45.86792,-67.5,,0101000020E61000000000000000E050C0ACC5A70018EF46C0,3024,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
135794,Leon,Spain,42.598726,-5.567096,,0101000020E610000009C556D0B44416C0E8A1B60DA34C4540,3025,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
135669,Madanapalle,India,13.55,78.5,,0101000020E61000000000000000A053409A99999999192B40,3026,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
135536,Sa Kaeo,Thailand,13.824041,102.064582,,0101000020E6100000427A8A1C228459405320B3B3E8A52B40,3027,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
